gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
EBNA1BP2,0.19666180682826467,0.014591827100066746,0.03380971214927103,0.6605195161809135,0.16285209467899364
MED8,-0.054522982446444684,0.6328431156977208,-0.03477499604813184,0.7557731179404247,-0.019747986398312843
SZT2,-0.02101485736650466,0.8120411362708193,-0.065046633170856,0.3032544663461592,0.044031775804351345
KDM4A,-0.09272782857026517,0.330539516553384,-0.1200654418662606,0.12928146546403213,0.027337613295995433
ST3GAL3,-0.006582287653708539,0.9386761299356188,-0.024847590360503147,0.7381882260244901,0.01826530270679461
ATP6V0B,0.04433494594331817,0.42721805032383436,-0.11240684893887606,0.011443679864826573,0.15674179488219422
ERI3,-0.05315708778897,0.5320514335024503,-0.07460365387761148,0.2647112660604636,0.021446566088641476
RNF220,-0.07153749419533635,0.39812828245780413,-0.09403144719629719,0.23813728150773616,0.02249395300096084
RPS8,-0.030583699181719853,0.0037359546793981073,-0.08372170068387334,4.26580607649398e-20,0.05313800150215349
EIF2B3,0.1217563858725431,0.051718281720563926,-0.12114300933472717,0.046355365101692934,0.24289939520727027
TESK2,0.03496785570407797,0.44655380385712073,-0.08593730048594161,0.052774848392589606,0.12090515619001958
PRDX1,0.06296441023174057,0.20242604744395415,0.03406161758429795,0.394951238802101,0.028902792647442617
AKR1A1,0.12343486486160388,0.024418011296334082,-0.04271657545607648,0.4950413736271736,0.16615144031768037
NASP,0.13899580170655268,1.8235325813996108e-07,0.024600677527214454,0.2850440871166578,0.11439512417933823
GPBP1L1,-0.006315673251668788,0.8961291014585778,-0.08482032730642476,0.014272451546336207,0.07850465405475597
TMEM69,0.16028206345310989,0.06110698344784991,0.0039982830750863825,0.9221309278031031,0.1562837803780235
MAST2,0.022855701414704648,0.8199748507898806,-0.08608866823280538,0.28676457223596147,0.10894436964751003
LRRC41,-0.010365380865494088,0.950130095352486,-0.15798566830293406,0.06832607530451285,0.14762028743743996
UQCRH,-0.0573246772518139,0.03233339847592969,-0.10475989880653029,1.0845148080031613e-05,0.04743522155471639
NSUN4,0.04225667665024217,0.7078359559339568,-0.09849689628411347,0.2862707102043368,0.14075357293435564
MKNK1,-0.031551764692450156,0.7699479058710443,-7.926818923970592e-06,0.9880773267310475,-0.03154383787352619
ATPAF1,-0.014545917255744965,0.9287039274806858,-0.10937164528561152,0.29576397960786976,0.09482572802986655
EFCAB14,-0.0059819210408122775,0.9412025980743446,-0.023393508009733686,0.7324924242149748,0.017411586968921408
CMPK1,0.030508733072918365,0.5166493041300859,-0.0060285019108168875,0.9819102097800922,0.036537234983735255
FAF1,-0.12411732730002885,9.18091004483021e-06,-0.1210235462926128,5.206658838953723e-06,-0.0030937810074160438
EPS15,-0.17725529849143032,3.192713269626122e-16,-0.2141427725174337,3.0228016121686354e-31,0.03688747402600337
RP11-191G24.1,-0.5481764455445196,2.042387679275283e-06,-0.3499187389107941,0.0001546126970477077,-0.1982577066337255
OSBPL9,-0.11358353463894443,0.009184872464864532,-0.14228013655704302,0.00033156196654567083,0.0286966019180986
NRDC,0.27013506121256886,9.24643021850873e-22,0.1080636006139295,1.890277421442068e-05,0.16207146059863936
TXNDC12,-0.08957083994862065,0.15333116105141517,-0.15457062799018254,0.0030882350525403054,0.06499978804156188
BTF3L4,-0.06897810926680131,0.21090299206918484,-0.15731902923387997,0.000683319251147962,0.08834091996707866
PRPF38A,0.04308076650765221,0.5013799464365343,-0.0841749032228431,0.14216674218157083,0.12725566973049532
ZCCHC11,-0.0420246245611894,0.11364352456487177,-0.1163716954328552,7.477006529130286e-08,0.0743470708716658
FAM159A,-0.41297977530177093,5.634973605137655e-19,-0.18674962542849455,0.0002870927181804292,-0.2262301498732764
ZYG11B,-0.12502222298754073,0.046452464282293084,-0.1969914753269301,0.00018394536387743695,0.07196925233938936
SCP2,-0.15871080255564837,0.006439412338540648,-0.11897247017672243,0.026285886727905324,-0.03973833237892595
MAGOH,0.03801436568054551,0.46499372829098135,0.02811234610258867,0.4261596431310741,0.00990201957795684
NDC1,-0.04775766266263939,0.5780428620602367,-0.0991930564522857,0.2579906315128568,0.05143539378964631
HSPB11,0.07676207823110238,0.10876774666731653,0.07587858365384158,0.04626742600301074,0.0008834945772608072
TMEM59,0.07664729159341702,0.03708209666057205,-0.0018262523828018705,0.9531494844332907,0.07847354397621889
TCEANC2,-0.02680908292438753,0.8051595646187298,-0.07558204385635228,0.29835986445039264,0.04877296093196475
SSBP3,-0.38048283156027835,1.1801671561028281e-05,-0.2028619417769662,0.011417067671996092,-0.17762088978331214
USP24,-0.21187111379275106,4.798637958015026e-14,-0.12935552684603568,1.1426446666029986e-05,-0.08251558694671537
MYSM1,-0.020086299689198485,0.8179364481853697,-0.05889296564887331,0.3069235755528524,0.03880666595967482
JUN,0.33758682924062267,1.0629271028234347e-06,0.010992012252832922,0.8785094762274701,0.32659481698778975
